order_id,order_date,order_time,customer_id,store_id,order_source,platform
O22315,2025-03-31,22:40:00,C18105,S07,Store,In Store
O22316,2025-03-20,10:16:00,C11480,S05,Store,In Store
O22317,2025-01-09,13:22:00,C4724,S07,Online,Starbucks App
O22318,2025-02-04,12:16:00,C15051,S03,Store,In Store
O22319,2025-02-21,13:43:00,C896,S04,Online,Swiggy
O22320,2025-03-25,18:24:00,C14436,S04,Store,In Store
O22321,2025-03-15,16:51:00,C8142,S04,Store,In Store
O22322,2025-01-01,16:03:00,C16643,S03,Online,Swiggy
O22323,2025-01-03,14:15:00,C12303,S04,Online,Starbucks App
O22324,2025-02-14,08:20:00,C375,S02,Online,Starbucks App
O22325,2025-03-13,20:06:00,C9855,S02,Store,In Store
O22326,2025-03-23,19:38:00,C10538,S06,Online,Swiggy
O22327,2025-03-09,20:23:00,C3213,S01,Store,In Store
O22328,2025-01-11,08:54:00,C9152,S06,Online,Zomato
O22329,2025-02-07,10:20:00,C17218,S01,Store,In Store
O22330,2025-01-16,14:35:00,C5537,S03,Online,Zomato
O22331,2025-01-20,09:46:00,C13165,S03,Store,In Store
O22332,2025-03-15,13:07:00,C18028,S01,Online,Zomato
O22333,2025-02-24,15:54:00,C11268,S08,Store,In Store
O22334,2025-02-21,22:26:00,C12479,S08,Online,Starbucks App
O22335,2025-03-15,09:53:00,C7620,S07,Store,In Store
O22336,2025-03-26,21:00:00,C691,S04,Online,Starbucks App
O22337,2025-02-12,21:03:00,C4008,S08,Online,Zomato
O22338,2025-03-05,21:10:00,C10492,S06,Store,In Store
O22339,2025-03-20,21:32:00,C1832,S06,Store,In Store
O22340,2025-01-19,08:34:00,C10009,S07,Online,Starbucks App
O22341,2025-03-29,14:27:00,C18757,S02,Online,Swiggy
O22342,2025-02-25,12:31:00,C16633,S07,Online,Zomato
O22343,2025-02-13,13:43:00,C11628,S04,Online,Swiggy
O22344,2025-03-26,13:21:00,C17118,S04,Online,Zomato
O22345,2025-03-22,17:30:00,C16812,S05,Store,In Store
O22346,2025-01-14,07:33:00,C3506,S04,Store,In Store
O22347,2025-02-16,16:52:00,C19403,S07,Online,Zomato
O22348,2025-02-06,11:46:00,C6304,S08,Online,Zomato
O22349,2025-01-31,20:52:00,C16611,S07,Store,In Store
O22350,2025-03-31,19:14:00,C6656,S08,Online,Starbucks App
O22351,2025-02-26,07:58:00,C14539,S06,Store,In Store
O22352,2025-01-27,13:13:00,C17583,S08,Online,Swiggy
O22353,2025-03-23,18:06:00,C17567,S08,Store,In Store
O22354,2025-02-18,12:56:00,C19377,S05,Store,In Store
O22355,2025-03-01,20:48:00,C1769,S07,Store,In Store
O22356,2025-03-23,18:41:00,C19732,S04,Store,In Store
O22357,2025-02-25,17:16:00,C11626,S07,Online,Starbucks App
O22358,2025-01-11,09:16:00,C4577,S08,Online,Starbucks App
O22359,2025-01-08,07:23:00,C16840,S04,Store,In Store
O22360,2025-01-26,21:51:00,C18086,S02,Online,Zomato
O22361,2025-03-22,09:21:00,C9487,S08,Store,In Store
O22362,2025-01-29,20:45:00,C14734,S08,Store,In Store
O22363,2025-02-02,13:35:00,C2054,S06,Store,In Store
O22364,2025-02-17,08:36:00,C9427,S03,Online,Zomato
O22365,2025-03-20,11:07:00,C1611,S05,Online,Swiggy
O22366,2025-02-23,22:37:00,C6318,S07,Store,In Store
O22367,2025-02-04,15:13:00,C1435,S01,Online,Zomato
O22368,2025-03-31,08:30:00,C4935,S06,Store,In Store
O22369,2025-02-14,20:30:00,C839,S04,Online,Starbucks App
O22370,2025-01-11,14:49:00,C6696,S02,Online,Swiggy
O22371,2025-01-07,17:35:00,C15212,S08,Online,Swiggy
O22372,2025-02-20,09:02:00,C14443,S07,Store,In Store
O22373,2025-01-12,16:04:00,C12529,S01,Online,Starbucks App
O22374,2025-01-06,17:15:00,C8892,S07,Online,Swiggy
O22375,2025-02-05,17:43:00,C18985,S03,Store,In Store
O22376,2025-03-06,15:21:00,C12701,S05,Store,In Store
O22377,2025-02-22,10:04:00,C12734,S02,Store,In Store
O22378,2025-03-10,22:01:00,C17629,S01,Online,Zomato
O22379,2025-02-26,18:29:00,C18117,S05,Online,Zomato
O22380,2025-02-14,10:42:00,C4465,S04,Online,Starbucks App
O22381,2025-02-18,18:21:00,C17453,S04,Online,Starbucks App
O22382,2025-02-13,08:48:00,C19902,S01,Store,In Store
O22383,2025-03-28,07:29:00,C16692,S03,Store,In Store
O22384,2025-03-20,13:44:00,C19923,S04,Online,Swiggy
O22385,2025-03-16,09:07:00,C1983,S07,Online,Zomato
O22386,2025-03-28,19:51:00,C700,S02,Online,Starbucks App
O22387,2025-02-17,20:41:00,C17079,S03,Store,In Store
O22388,2025-01-02,17:23:00,C9337,S01,Store,In Store
O22389,2025-03-23,22:57:00,C18255,S07,Store,In Store
O22390,2025-03-25,21:43:00,C6066,S02,Store,In Store
O22391,2025-03-07,19:09:00,C19566,S01,Online,Swiggy
O22392,2025-02-13,14:47:00,C18837,S08,Online,Zomato
O22393,2025-02-26,19:14:00,C8472,S03,Store,In Store
O22394,2025-01-04,20:39:00,C1382,S03,Online,Zomato
O22395,2025-02-25,18:55:00,C5076,S03,Store,In Store
O22396,2025-03-12,12:01:00,C497,S01,Online,Starbucks App
O22397,2025-03-23,12:31:00,C160,S08,Online,Zomato
O22398,2025-01-12,07:52:00,C16822,S08,Store,In Store
O22399,2025-01-14,17:10:00,C5296,S03,Online,Starbucks App
O22400,2025-02-19,10:45:00,C15854,S02,Online,Starbucks App
O22401,2025-02-11,22:52:00,C2806,S01,Store,In Store
O22402,2025-02-10,21:54:00,C13679,S02,Online,Zomato
O22403,2025-02-22,10:02:00,C5246,S02,Online,Swiggy
O22404,2025-01-31,16:34:00,C1493,S04,Store,In Store
O22405,2025-01-15,16:52:00,C3244,S08,Online,Starbucks App
O22406,2025-03-29,15:06:00,C9690,S03,Store,In Store
O22407,2025-03-21,10:59:00,C2655,S01,Online,Zomato
O22408,2025-02-09,13:14:00,C18748,S04,Online,Zomato
O22409,2025-02-01,18:23:00,C14075,S08,Store,In Store
O22410,2025-01-27,18:14:00,C4019,S04,Store,In Store
O22411,2025-02-08,14:08:00,C4471,S05,Store,In Store
O22412,2025-01-28,08:16:00,C16830,S04,Online,Zomato
O22413,2025-03-20,18:54:00,C10934,S05,Online,Swiggy
O22414,2025-03-02,18:19:00,C7775,S04,Store,In Store
O22415,2025-01-20,14:30:00,C13791,S04,Online,Starbucks App
O22416,2025-03-01,12:54:00,C1571,S01,Store,In Store
O22417,2025-03-25,16:20:00,C15805,S07,Online,Zomato
O22418,2025-03-20,21:47:00,C17870,S08,Store,In Store
O22419,2025-01-06,10:01:00,C5465,S06,Store,In Store
O22420,2025-01-11,21:05:00,C18706,S03,Store,In Store
O22421,2025-02-09,20:18:00,C7454,S04,Online,Starbucks App
O22422,2025-03-09,20:34:00,C15873,S03,Online,Zomato
O22423,2025-03-26,07:32:00,C14104,S02,Online,Starbucks App
O22424,2025-01-02,22:03:00,C7353,S01,Online,Starbucks App
O22425,2025-02-25,10:47:00,C10675,S03,Store,In Store
O22426,2025-01-24,18:06:00,C13339,S02,Online,Zomato
O22427,2025-03-31,21:26:00,C11261,S06,Online,Zomato
O22428,2025-02-08,20:22:00,C17697,S05,Online,Zomato
O22429,2025-03-08,07:51:00,C17366,S05,Store,In Store
O22430,2025-01-21,17:55:00,C2177,S03,Online,Starbucks App
O22431,2025-02-10,17:35:00,C8874,S02,Store,In Store
O22432,2025-01-13,17:57:00,C15702,S08,Online,Zomato
O22433,2025-01-01,12:04:00,C184,S04,Store,In Store
O22434,2025-03-11,11:33:00,C2595,S05,Online,Swiggy
O22435,2025-03-27,07:02:00,C19060,S06,Online,Starbucks App
O22436,2025-02-07,19:33:00,C12784,S03,Store,In Store
O22437,2025-02-07,19:57:00,C2554,S04,Store,In Store
O22438,2025-03-26,12:50:00,C1151,S01,Store,In Store
O22439,2025-02-16,18:49:00,C4857,S08,Store,In Store
O22440,2025-03-07,09:09:00,C17687,S08,Store,In Store
O22441,2025-02-21,12:40:00,C4578,S01,Store,In Store
O22442,2025-01-11,16:05:00,C5835,S06,Online,Starbucks App
O22443,2025-03-16,10:14:00,C14545,S03,Online,Starbucks App
O22444,2025-02-06,13:05:00,C16649,S04,Store,In Store
O22445,2025-02-12,18:01:00,C13761,S07,Online,Swiggy
O22446,2025-02-20,19:20:00,C14274,S05,Online,Swiggy
O22447,2025-02-14,14:39:00,C15764,S04,Online,Swiggy
O22448,2025-03-21,10:09:00,C10903,S02,Online,Zomato
O22449,2025-01-08,22:13:00,C13607,S08,Online,Starbucks App
O22450,2025-01-05,14:51:00,C19098,S01,Online,Swiggy
O22451,2025-01-02,17:51:00,C3549,S03,Store,In Store
O22452,2025-01-02,07:35:00,C6316,S05,Online,Starbucks App
O22453,2025-01-19,07:37:00,C4371,S06,Store,In Store
O22454,2025-02-15,14:33:00,C10874,S06,Store,In Store
O22455,2025-03-05,20:05:00,C17678,S08,Store,In Store
O22456,2025-01-24,11:28:00,C15847,S07,Store,In Store
O22457,2025-01-22,21:30:00,C16039,S02,Store,In Store
O22458,2025-02-08,12:58:00,C7148,S04,Online,Swiggy
O22459,2025-02-11,10:01:00,C3687,S07,Store,In Store
O22460,2025-03-11,13:06:00,C14055,S05,Online,Swiggy
O22461,2025-03-08,10:29:00,C13414,S01,Online,Zomato
O22462,2025-02-16,17:08:00,C8853,S01,Online,Swiggy
O22463,2025-02-18,07:51:00,C4323,S07,Online,Zomato
O22464,2025-01-09,16:29:00,C11572,S07,Online,Swiggy
O22465,2025-03-12,10:45:00,C11394,S01,Online,Zomato
O22466,2025-01-05,22:58:00,C2897,S05,Online,Zomato
O22467,2025-01-18,15:34:00,C9966,S02,Online,Zomato
O22468,2025-03-29,18:29:00,C10090,S07,Online,Starbucks App
O22469,2025-03-15,17:51:00,C7288,S02,Store,In Store
O22470,2025-02-20,09:53:00,C1899,S04,Store,In Store
O22471,2025-03-25,11:21:00,C17407,S03,Store,In Store
O22472,2025-01-20,13:06:00,C13285,S08,Store,In Store
O22473,2025-01-25,07:56:00,C18475,S04,Online,Starbucks App
O22474,2025-03-27,13:56:00,C15772,S02,Online,Starbucks App
O22475,2025-03-09,20:42:00,C1322,S02,Store,In Store
O22476,2025-02-10,15:27:00,C4939,S08,Store,In Store
O22477,2025-03-21,19:15:00,C14966,S06,Online,Starbucks App
O22478,2025-01-19,20:44:00,C120,S07,Online,Starbucks App
O22479,2025-03-08,14:29:00,C8913,S05,Store,In Store
O22480,2025-02-07,22:28:00,C2495,S08,Store,In Store
O22481,2025-01-08,10:28:00,C1137,S05,Store,In Store
O22482,2025-02-09,09:16:00,C12127,S04,Store,In Store
O22483,2025-01-11,08:17:00,C15727,S02,Store,In Store
O22484,2025-02-14,16:51:00,C6828,S03,Online,Starbucks App
O22485,2025-03-14,11:21:00,C11723,S08,Online,Zomato
O22486,2025-01-06,22:25:00,C469,S05,Online,Swiggy
O22487,2025-01-29,07:18:00,C9201,S01,Online,Zomato
O22488,2025-02-22,16:14:00,C10926,S01,Store,In Store
O22489,2025-03-19,15:35:00,C15203,S07,Store,In Store
O22490,2025-01-18,13:51:00,C9619,S06,Store,In Store
O22491,2025-01-17,19:29:00,C13099,S04,Online,Starbucks App
O22492,2025-01-09,09:25:00,C10091,S05,Online,Zomato
O22493,2025-02-18,13:12:00,C17118,S08,Store,In Store
O22494,2025-02-10,21:54:00,C12493,S03,Online,Starbucks App
O22495,2025-02-16,22:41:00,C18297,S01,Store,In Store
O22496,2025-01-27,15:03:00,C13414,S07,Store,In Store
O22497,2025-02-24,08:18:00,C12354,S08,Online,Swiggy
O22498,2025-02-20,20:41:00,C10615,S05,Store,In Store
O22499,2025-02-03,14:07:00,C14803,S05,Online,Starbucks App
O22500,2025-01-22,17:30:00,C145,S08,Store,In Store
O22501,2025-01-18,16:51:00,C13520,S02,Store,In Store
O22502,2025-03-17,15:40:00,C17415,S01,Online,Zomato
O22503,2025-03-12,21:15:00,C13441,S05,Online,Swiggy
O22504,2025-03-06,15:37:00,C13282,S03,Store,In Store
O22505,2025-02-25,07:13:00,C15519,S08,Store,In Store
O22506,2025-03-14,19:49:00,C10470,S03,Store,In Store
O22507,2025-03-25,14:23:00,C9639,S06,Online,Zomato
O22508,2025-02-27,18:19:00,C10706,S01,Online,Zomato
O22509,2025-01-06,22:05:00,C13132,S08,Store,In Store
O22510,2025-01-30,12:50:00,C19914,S05,Store,In Store
O22511,2025-03-16,08:05:00,C15544,S03,Store,In Store
O22512,2025-03-18,21:57:00,C8472,S07,Online,Starbucks App
O22513,2025-02-08,17:41:00,C8899,S04,Store,In Store
O22514,2025-01-31,15:23:00,C18021,S06,Store,In Store
O22515,2025-03-12,19:12:00,C10906,S03,Store,In Store
O22516,2025-03-18,12:55:00,C3075,S05,Store,In Store
O22517,2025-03-09,20:39:00,C17396,S07,Online,Starbucks App
O22518,2025-01-26,18:57:00,C10657,S03,Online,Zomato
O22519,2025-02-28,22:45:00,C9473,S03,Store,In Store
O22520,2025-01-08,11:28:00,C2248,S08,Store,In Store
O22521,2025-01-19,12:27:00,C17885,S07,Online,Starbucks App
O22522,2025-02-24,21:20:00,C14207,S05,Store,In Store
O22523,2025-03-28,13:29:00,C16966,S07,Online,Zomato
O22524,2025-03-20,17:36:00,C6292,S02,Store,In Store
O22525,2025-03-10,18:01:00,C18870,S05,Store,In Store
O22526,2025-03-06,15:54:00,C1854,S08,Store,In Store
O22527,2025-03-16,09:42:00,C10866,S03,Store,In Store
O22528,2025-01-24,15:57:00,C15616,S07,Store,In Store
O22529,2025-01-03,19:25:00,C3491,S03,Store,In Store
O22530,2025-02-24,12:25:00,C13741,S04,Store,In Store
O22531,2025-01-09,19:28:00,C11573,S02,Online,Starbucks App
O22532,2025-02-27,13:14:00,C2652,S03,Online,Zomato
O22533,2025-03-08,19:17:00,C6408,S03,Store,In Store
O22534,2025-03-21,12:51:00,C17084,S02,Store,In Store
O22535,2025-01-08,15:38:00,C8809,S08,Store,In Store
O22536,2025-01-09,08:26:00,C18282,S08,Store,In Store
O22537,2025-02-08,17:09:00,C10385,S05,Online,Zomato
O22538,2025-01-07,20:20:00,C8585,S07,Online,Starbucks App
O22539,2025-03-07,13:42:00,C14913,S06,Online,Zomato
O22540,2025-03-16,08:29:00,C18149,S06,Online,Zomato
O22541,2025-03-24,07:15:00,C17933,S05,Store,In Store
O22542,2025-02-14,11:49:00,C9536,S07,Online,Starbucks App
O22543,2025-03-31,13:43:00,C18425,S01,Store,In Store
O22544,2025-02-08,15:05:00,C10611,S08,Store,In Store
O22545,2025-02-03,12:27:00,C15378,S07,Store,In Store
O22546,2025-01-07,09:58:00,C5166,S02,Online,Starbucks App
O22547,2025-02-16,16:23:00,C19456,S07,Store,In Store
O22548,2025-02-27,07:58:00,C15528,S01,Store,In Store
O22549,2025-02-05,17:30:00,C14507,S08,Online,Starbucks App
O22550,2025-02-15,21:44:00,C3756,S06,Store,In Store
O22551,2025-02-08,18:34:00,C673,S08,Online,Zomato
O22552,2025-01-12,08:46:00,C7406,S06,Store,In Store
O22553,2025-01-11,09:52:00,C4119,S07,Online,Zomato
O22554,2025-01-24,08:35:00,C1139,S05,Store,In Store
O22555,2025-03-04,10:47:00,C4683,S06,Store,In Store
O22556,2025-03-12,07:25:00,C14361,S06,Store,In Store
O22557,2025-03-05,18:40:00,C15494,S08,Store,In Store
O22558,2025-02-23,11:02:00,C12685,S01,Store,In Store
O22559,2025-01-06,19:19:00,C933,S06,Store,In Store
O22560,2025-02-20,14:04:00,C11395,S07,Store,In Store
O22561,2025-03-21,11:55:00,C9932,S03,Online,Swiggy
O22562,2025-03-29,09:56:00,C15299,S03,Store,In Store
O22563,2025-02-24,17:20:00,C10628,S07,Store,In Store
O22564,2025-02-25,12:47:00,C17916,S03,Online,Zomato
O22565,2025-01-23,07:57:00,C9074,S06,Online,Starbucks App
O22566,2025-02-01,10:46:00,C10273,S04,Store,In Store
O22567,2025-01-13,13:40:00,C10720,S01,Online,Zomato
O22568,2025-01-03,08:25:00,C4334,S06,Online,Zomato
O22569,2025-03-07,18:51:00,C9879,S02,Store,In Store
O22570,2025-01-03,18:43:00,C17994,S02,Online,Zomato
O22571,2025-01-15,21:26:00,C10474,S04,Online,Starbucks App
O22572,2025-01-28,10:32:00,C17222,S01,Store,In Store
O22573,2025-01-02,19:25:00,C11686,S08,Store,In Store
O22574,2025-03-02,21:26:00,C12348,S01,Store,In Store
O22575,2025-03-31,10:36:00,C5516,S06,Online,Zomato
O22576,2025-03-30,10:00:00,C11990,S06,Online,Zomato
O22577,2025-02-09,19:31:00,C17763,S04,Store,In Store
O22578,2025-02-26,12:42:00,C18225,S07,Store,In Store
O22579,2025-02-25,21:05:00,C7693,S06,Online,Zomato
O22580,2025-01-19,12:05:00,C8836,S03,Store,In Store
O22581,2025-02-04,10:38:00,C7676,S04,Online,Starbucks App
O22582,2025-02-07,11:49:00,C4695,S05,Online,Swiggy
O22583,2025-01-23,16:08:00,C3157,S08,Online,Starbucks App
O22584,2025-01-11,15:04:00,C11500,S08,Store,In Store
O22585,2025-01-03,12:30:00,C9365,S03,Online,Swiggy
O22586,2025-03-25,13:48:00,C14523,S01,Store,In Store
O22587,2025-02-10,12:43:00,C18241,S01,Online,Swiggy
O22588,2025-02-25,11:57:00,C6527,S06,Online,Swiggy
O22589,2025-03-13,10:08:00,C16225,S03,Online,Zomato
O22590,2025-02-22,18:22:00,C2937,S02,Store,In Store
O22591,2025-01-18,22:58:00,C317,S06,Store,In Store
O22592,2025-03-07,14:10:00,C16297,S06,Store,In Store
O22593,2025-01-30,22:10:00,C14584,S02,Online,Swiggy
O22594,2025-01-28,09:25:00,C159,S03,Store,In Store
O22595,2025-01-23,22:37:00,C9199,S05,Online,Zomato
O22596,2025-01-30,18:44:00,C9941,S08,Online,Swiggy
O22597,2025-01-03,10:08:00,C14079,S08,Store,In Store
O22598,2025-01-03,09:54:00,C9791,S08,Store,In Store
O22599,2025-03-12,07:40:00,C8518,S04,Store,In Store
O22600,2025-02-04,10:55:00,C3995,S02,Store,In Store
O22601,2025-02-21,07:40:00,C12839,S07,Online,Starbucks App
O22602,2025-03-10,19:57:00,C7058,S02,Online,Starbucks App
O22603,2025-03-06,20:22:00,C16579,S08,Store,In Store
O22604,2025-03-25,10:00:00,C11781,S02,Online,Starbucks App
O22605,2025-03-18,16:05:00,C3382,S02,Online,Starbucks App
O22606,2025-03-12,18:30:00,C11119,S06,Online,Swiggy
O22607,2025-02-22,11:36:00,C19037,S01,Online,Zomato
O22608,2025-02-09,17:21:00,C5016,S05,Online,Swiggy
O22609,2025-01-28,16:17:00,C14169,S01,Store,In Store
O22610,2025-01-20,13:08:00,C15077,S07,Store,In Store
O22611,2025-03-08,18:23:00,C12825,S06,Store,In Store
O22612,2025-02-17,16:54:00,C16058,S03,Store,In Store
O22613,2025-01-09,19:13:00,C6228,S02,Online,Zomato
O22614,2025-03-30,11:35:00,C16694,S03,Online,Zomato
O22615,2025-03-07,19:40:00,C3698,S04,Store,In Store
O22616,2025-02-06,21:03:00,C13107,S08,Store,In Store
O22617,2025-02-13,09:49:00,C7467,S08,Online,Starbucks App
O22618,2025-02-09,10:52:00,C1233,S05,Store,In Store
O22619,2025-02-14,16:51:00,C1655,S07,Store,In Store
O22620,2025-01-18,19:13:00,C8571,S06,Store,In Store
O22621,2025-02-27,16:40:00,C4775,S07,Store,In Store
O22622,2025-01-20,18:28:00,C19378,S03,Online,Swiggy
O22623,2025-01-03,21:28:00,C8585,S07,Online,Swiggy
O22624,2025-01-13,17:54:00,C10779,S08,Store,In Store
O22625,2025-03-19,16:34:00,C19503,S07,Store,In Store
O22626,2025-01-24,19:15:00,C13289,S08,Store,In Store
O22627,2025-01-31,09:50:00,C18161,S08,Store,In Store
O22628,2025-02-23,16:26:00,C14465,S03,Store,In Store
O22629,2025-03-31,10:15:00,C4705,S06,Online,Starbucks App
O22630,2025-01-29,14:15:00,C5137,S04,Store,In Store
O22631,2025-01-12,11:34:00,C10428,S05,Online,Starbucks App
O22632,2025-03-16,19:02:00,C14998,S07,Online,Starbucks App
O22633,2025-01-21,20:57:00,C3383,S01,Online,Zomato
O22634,2025-03-14,15:14:00,C3460,S04,Online,Starbucks App
O22635,2025-03-11,20:29:00,C11244,S05,Store,In Store
O22636,2025-01-21,09:54:00,C19500,S07,Online,Swiggy
O22637,2025-03-20,10:50:00,C6476,S01,Store,In Store
O22638,2025-01-14,18:47:00,C5208,S03,Online,Zomato
O22639,2025-03-20,21:52:00,C10284,S08,Store,In Store
O22640,2025-02-14,12:29:00,C3131,S04,Store,In Store
O22641,2025-02-02,13:16:00,C7142,S07,Online,Swiggy
O22642,2025-03-08,12:56:00,C16848,S05,Store,In Store
O22643,2025-02-09,07:01:00,C14007,S01,Store,In Store
O22644,2025-01-04,11:19:00,C7218,S03,Online,Starbucks App
O22645,2025-02-01,20:32:00,C6035,S08,Store,In Store
O22646,2025-03-26,09:36:00,C8459,S04,Online,Starbucks App
O22647,2025-02-24,13:33:00,C11812,S04,Online,Zomato
O22648,2025-03-06,15:56:00,C6971,S06,Online,Starbucks App
O22649,2025-01-03,16:30:00,C3994,S07,Online,Swiggy
O22650,2025-01-26,08:29:00,C18353,S02,Online,Starbucks App
O22651,2025-03-18,07:06:00,C11331,S07,Online,Swiggy
O22652,2025-02-03,08:55:00,C17534,S05,Store,In Store
O22653,2025-02-02,07:53:00,C490,S03,Online,Starbucks App
O22654,2025-02-20,12:28:00,C12319,S02,Store,In Store
O22655,2025-01-28,17:58:00,C15587,S08,Online,Zomato
O22656,2025-03-11,14:12:00,C8942,S08,Online,Zomato
O22657,2025-01-18,18:45:00,C15182,S04,Online,Zomato
O22658,2025-02-03,18:48:00,C8072,S03,Online,Swiggy
O22659,2025-01-01,12:23:00,C11062,S03,Online,Zomato
O22660,2025-03-12,17:23:00,C7023,S02,Online,Swiggy
O22661,2025-01-11,19:14:00,C16223,S07,Online,Starbucks App
O22662,2025-03-05,10:02:00,C13352,S07,Store,In Store
O22663,2025-01-22,18:20:00,C3877,S01,Store,In Store
O22664,2025-03-17,16:02:00,C15432,S01,Online,Swiggy
O22665,2025-03-12,12:55:00,C11098,S01,Store,In Store
O22666,2025-01-11,07:46:00,C4837,S02,Online,Swiggy
O22667,2025-03-16,08:45:00,C10272,S03,Online,Zomato
O22668,2025-03-10,11:49:00,C18316,S07,Online,Starbucks App
O22669,2025-01-14,11:02:00,C5746,S04,Online,Swiggy
O22670,2025-03-10,21:36:00,C14429,S01,Online,Starbucks App
O22671,2025-02-09,20:19:00,C5249,S01,Online,Starbucks App
O22672,2025-03-24,12:09:00,C9707,S08,Store,In Store
O22673,2025-03-01,20:56:00,C4257,S04,Store,In Store
O22674,2025-03-27,18:12:00,C18004,S07,Online,Starbucks App
O22675,2025-01-22,18:29:00,C12470,S01,Store,In Store
O22676,2025-01-04,15:27:00,C9363,S05,Store,In Store
O22677,2025-02-11,10:20:00,C16096,S02,Store,In Store
O22678,2025-02-14,08:14:00,C13382,S06,Store,In Store
O22679,2025-02-15,19:38:00,C9443,S05,Store,In Store
O22680,2025-03-30,21:07:00,C18775,S05,Online,Zomato
O22681,2025-02-16,21:01:00,C3797,S08,Store,In Store
O22682,2025-02-13,22:46:00,C10764,S02,Store,In Store
O22683,2025-02-21,13:59:00,C1439,S06,Store,In Store
O22684,2025-02-28,09:11:00,C14548,S07,Store,In Store
O22685,2025-02-21,11:11:00,C9568,S06,Online,Swiggy
O22686,2025-01-08,21:50:00,C10932,S08,Online,Zomato
O22687,2025-03-20,13:48:00,C2201,S07,Online,Starbucks App
O22688,2025-01-07,22:44:00,C18206,S01,Online,Zomato
O22689,2025-01-04,21:42:00,C1786,S03,Store,In Store
O22690,2025-03-09,08:36:00,C8194,S02,Store,In Store
O22691,2025-03-06,17:59:00,C2062,S07,Online,Zomato
O22692,2025-02-05,16:37:00,C8178,S06,Store,In Store
O22693,2025-01-26,22:28:00,C1479,S02,Store,In Store
O22694,2025-01-30,16:45:00,C1689,S01,Store,In Store
O22695,2025-03-08,18:42:00,C3149,S02,Store,In Store
O22696,2025-03-16,20:38:00,C16050,S07,Store,In Store
O22697,2025-01-14,21:04:00,C8744,S07,Store,In Store
O22698,2025-02-22,09:57:00,C15497,S03,Store,In Store
O22699,2025-03-01,22:56:00,C203,S03,Store,In Store
O22700,2025-02-27,22:00:00,C17647,S07,Online,Zomato
O22701,2025-01-10,12:19:00,C13443,S05,Store,In Store
O22702,2025-01-23,15:48:00,C9487,S06,Store,In Store
O22703,2025-01-13,16:41:00,C17064,S01,Store,In Store
O22704,2025-01-21,10:41:00,C3047,S02,Online,Swiggy
O22705,2025-03-14,17:33:00,C13699,S08,Store,In Store
O22706,2025-03-15,07:21:00,C18733,S08,Online,Zomato
O22707,2025-02-09,19:12:00,C4783,S04,Online,Zomato
