bill_id,order_id,customer_id,product_id,quantity,total_amount,payment_method,store_id
B21529,O21529,C2896,P21,2,670,Cash,S06
B21530,O21530,C10625,P21,1,335,Card,S07
B21531,O21531,C2372,P17,1,325,Card,S04
B21532,O21532,C19160,P23,3,1080,UPI,S03
B21533,O21533,C15780,P22,3,1020,Cash,S08
B21534,O21534,C2168,P30,3,1017,UPI,S08
B21535,O21535,C18316,P23,1,360,Card,S05
B21536,O21536,C7901,P25,3,945,UPI,S01
B21537,O21537,C7371,P26,1,335,Cash,S04
B21538,O21538,C18256,P34,1,240,Card,S07
B21539,O21539,C2487,P20,1,315,Cash,S04
B21540,O21540,C1725,P20,3,945,Cash,S04
B21541,O21541,C8224,P09,2,670,Card,S04
B21542,O21542,C13051,P02,1,255,Cash,S03
B21543,O21543,C12750,P43,1,250,Card,S05
B21544,O21544,C12442,P33,3,1110,Card,S02
B21545,O21545,C16537,P15,2,640,Cash,S07
B21546,O21546,C3233,P30,2,678,Card,S01
B21547,O21547,C9486,P16,3,915,Cash,S01
B21548,O21548,C1453,P10,1,215,Card,S05
B21549,O21549,C16743,P30,1,339,UPI,S03
B21550,O21550,C8679,P43,3,750,UPI,S07
B21551,O21551,C2698,P38,3,840,Cash,S04
B21552,O21552,C7814,P43,1,250,UPI,S04
B21553,O21553,C12376,P01,1,235,UPI,S05
B21554,O21554,C1899,P03,2,550,Cash,S04
B21555,O21555,C1551,P40,1,210,UPI,S08
B21556,O21556,C6270,P37,2,520,Cash,S04
B21557,O21557,C18803,P35,2,520,Cash,S06
B21558,O21558,C1771,P38,2,560,UPI,S03
B21559,O21559,C9846,P29,3,957,Cash,S01
B21560,O21560,C930,P11,2,470,Card,S08
B21561,O21561,C3510,P10,1,215,UPI,S05
B21562,O21562,C19712,P26,2,670,UPI,S01
B21563,O21563,C10380,P31,1,330,Cash,S04
B21564,O21564,C17439,P42,1,280,UPI,S06
B21565,O21565,C2863,P30,3,1017,Card,S01
B21566,O21566,C1529,P27,1,355,Card,S02
B21567,O21567,C6766,P42,3,840,Card,S01
B21568,O21568,C11249,P21,1,335,Cash,S07
B21569,O21569,C13729,P11,3,705,UPI,S06
B21570,O21570,C8024,P16,2,610,UPI,S04
B21571,O21571,C15477,P30,1,339,Card,S04
B21572,O21572,C12615,P04,1,260,Card,S05
B21573,O21573,C280,P01,3,705,Card,S08
B21574,O21574,C10790,P39,2,600,UPI,S06
B21575,O21575,C7033,P04,1,260,Cash,S03
B21576,O21576,C8943,P27,2,710,Card,S04
B21577,O21577,C5718,P04,3,780,UPI,S01
B21578,O21578,C1373,P09,3,1005,Card,S08
B21579,O21579,C16884,P34,2,480,Card,S03
B21580,O21580,C16492,P21,3,1005,Card,S05
B21581,O21581,C9170,P08,3,945,UPI,S06
B21582,O21582,C10226,P39,1,300,UPI,S03
B21583,O21583,C13768,P05,2,560,Card,S04
B21584,O21584,C12782,P25,2,630,Cash,S06
B21585,O21585,C10794,P33,2,740,Cash,S03
B21586,O21586,C4052,P41,3,660,UPI,S05
B21587,O21587,C11270,P27,2,710,Cash,S08
B21588,O21588,C17496,P15,1,320,Cash,S02
B21589,O21589,C8586,P19,2,590,Card,S04
B21590,O21590,C1745,P26,2,670,UPI,S06
B21591,O21591,C8322,P06,1,300,UPI,S04
B21592,O21592,C8994,P05,1,280,UPI,S08
B21593,O21593,C3760,P39,1,300,Card,S06
B21594,O21594,C5956,P42,1,280,UPI,S03
B21595,O21595,C863,P33,2,740,UPI,S06
B21596,O21596,C18501,P09,1,335,UPI,S01
B21597,O21597,C13195,P19,3,885,Card,S07
B21598,O21598,C7695,P08,2,630,Cash,S01
B21599,O21599,C6234,P23,3,1080,Card,S08
B21600,O21600,C11944,P32,1,350,Card,S04
B21601,O21601,C13096,P28,2,598,Card,S06
B21602,O21602,C15326,P36,3,840,Card,S06
B21603,O21603,C6871,P33,2,740,Cash,S06
B21604,O21604,C7017,P39,2,600,Cash,S04
B21605,O21605,C10359,P15,2,640,Cash,S01
B21606,O21606,C16460,P24,2,760,Cash,S04
B21607,O21607,C15460,P12,3,765,UPI,S06
B21608,O21608,C8315,P08,1,315,Card,S05
B21609,O21609,C3270,P20,3,945,Cash,S06
B21610,O21610,C14551,P16,3,915,UPI,S07
B21611,O21611,C11173,P17,2,650,Card,S06
B21612,O21612,C18848,P39,3,900,Cash,S05
B21613,O21613,C6407,P15,1,320,Cash,S02
B21614,O21614,C11502,P01,2,470,Cash,S08
B21615,O21615,C3690,P03,3,825,Card,S04
B21616,O21616,C2517,P06,3,900,Cash,S07
B21617,O21617,C7131,P26,3,1005,UPI,S03
B21618,O21618,C8444,P19,2,590,Card,S03
B21619,O21619,C1870,P41,2,440,Card,S06
B21620,O21620,C5268,P03,2,550,UPI,S06
B21621,O21621,C7322,P40,2,420,UPI,S03
B21622,O21622,C16828,P10,3,645,UPI,S07
B21623,O21623,C457,P09,2,670,Cash,S08
B21624,O21624,C1499,P38,3,840,Card,S01
B21625,O21625,C16477,P20,3,945,Cash,S08
B21626,O21626,C11344,P27,2,710,Card,S02
B21627,O21627,C17032,P02,3,765,Card,S02
B21628,O21628,C13317,P26,3,1005,Cash,S05
B21629,O21629,C5045,P34,1,240,UPI,S07
B21630,O21630,C15236,P34,2,480,Card,S07
B21631,O21631,C12557,P32,1,350,Cash,S07
B21632,O21632,C15470,P07,3,885,Cash,S01
B21633,O21633,C8043,P32,1,350,Cash,S03
B21634,O21634,C6455,P28,2,598,Card,S01
B21635,O21635,C18192,P33,2,740,Cash,S06
B21636,O21636,C16951,P15,3,960,Card,S06
B21637,O21637,C16835,P27,2,710,UPI,S08
B21638,O21638,C2077,P07,1,295,Card,S02
B21639,O21639,C10131,P09,1,335,Card,S05
B21640,O21640,C18935,P11,2,470,Card,S03
B21641,O21641,C15575,P26,2,670,UPI,S06
B21642,O21642,C7041,P12,3,765,Cash,S01
B21643,O21643,C2004,P08,3,945,Card,S02
B21644,O21644,C7926,P07,2,590,Card,S03
B21645,O21645,C3249,P37,2,520,Cash,S07
B21646,O21646,C16056,P30,1,339,Card,S04
B21647,O21647,C17089,P12,3,765,UPI,S02
B21648,O21648,C5719,P05,1,280,Card,S03
B21649,O21649,C18216,P14,3,900,Cash,S06
B21650,O21650,C14070,P35,3,780,Card,S02
B21651,O21651,C9000,P12,3,765,Cash,S01
B21652,O21652,C9815,P04,1,260,UPI,S05
B21653,O21653,C16086,P06,1,300,Cash,S04
B21654,O21654,C18228,P28,3,897,Cash,S08
B21655,O21655,C3662,P03,1,275,Card,S04
B21656,O21656,C3573,P27,1,355,Cash,S01
B21657,O21657,C4774,P28,3,897,UPI,S01
B21658,O21658,C5645,P03,3,825,UPI,S04
B21659,O21659,C15013,P36,2,560,UPI,S02
B21660,O21660,C4493,P06,3,900,UPI,S01
B21661,O21661,C13063,P26,2,670,Card,S01
B21662,O21662,C6823,P05,2,560,UPI,S05
B21663,O21663,C3891,P25,2,630,UPI,S03
B21664,O21664,C12269,P33,2,740,Card,S08
B21665,O21665,C4845,P23,3,1080,Card,S07
B21666,O21666,C6813,P28,2,598,UPI,S02
B21667,O21667,C6234,P21,3,1005,Cash,S03
B21668,O21668,C1866,P23,2,720,Cash,S03
B21669,O21669,C18139,P29,2,638,UPI,S02
B21670,O21670,C14405,P04,1,260,UPI,S03
B21671,O21671,C5539,P19,1,295,Cash,S08
B21672,O21672,C4227,P29,2,638,Cash,S01
B21673,O21673,C15579,P25,2,630,UPI,S05
B21674,O21674,C301,P29,2,638,UPI,S06
B21675,O21675,C260,P09,3,1005,UPI,S06
B21676,O21676,C2966,P28,3,897,UPI,S03
B21677,O21677,C16931,P19,1,295,UPI,S04
B21678,O21678,C1385,P33,2,740,UPI,S02
B21679,O21679,C18815,P16,1,305,UPI,S07
B21680,O21680,C17215,P28,3,897,Card,S01
B21681,O21681,C2760,P19,1,295,Card,S08
B21682,O21682,C3112,P23,3,1080,Card,S06
B21683,O21683,C19948,P37,1,260,UPI,S06
B21684,O21684,C7844,P10,1,215,Cash,S07
B21685,O21685,C14161,P04,2,520,Cash,S06
B21686,O21686,C11972,P25,2,630,UPI,S01
B21687,O21687,C12649,P01,3,705,UPI,S05
B21688,O21688,C2907,P29,3,957,UPI,S06
B21689,O21689,C12596,P23,2,720,Cash,S01
B21690,O21690,C12591,P02,3,765,Card,S02
B21691,O21691,C13094,P43,2,500,Card,S06
B21692,O21692,C13294,P25,3,945,UPI,S08
B21693,O21693,C3458,P06,1,300,Card,S01
B21694,O21694,C5407,P22,1,340,UPI,S08
B21695,O21695,C10246,P32,1,350,UPI,S03
B21696,O21696,C11831,P06,2,600,Card,S07
B21697,O21697,C8707,P04,3,780,Card,S08
B21698,O21698,C19431,P09,3,1005,Card,S06
B21699,O21699,C12445,P06,1,300,Cash,S06
B21700,O21700,C10029,P22,2,680,Cash,S02
B21701,O21701,C373,P39,1,300,Cash,S03
B21702,O21702,C16265,P01,3,705,Cash,S08
B21703,O21703,C3768,P34,2,480,UPI,S03
B21704,O21704,C1994,P12,1,255,UPI,S04
B21705,O21705,C9503,P09,2,670,UPI,S02
B21706,O21706,C16252,P26,2,670,Card,S01
B21707,O21707,C13867,P21,3,1005,UPI,S05
B21708,O21708,C12983,P12,1,255,UPI,S01
B21709,O21709,C16068,P28,1,299,Cash,S05
B21710,O21710,C959,P40,3,630,Card,S05
B21711,O21711,C11153,P36,2,560,UPI,S04
B21712,O21712,C16662,P33,2,740,UPI,S01
B21713,O21713,C5193,P12,3,765,Cash,S04
B21714,O21714,C13624,P41,1,220,Card,S07
B21715,O21715,C15997,P21,3,1005,UPI,S06
B21716,O21716,C13121,P27,2,710,Cash,S02
B21717,O21717,C1072,P21,3,1005,Cash,S08
B21718,O21718,C16287,P38,1,280,Card,S02
B21719,O21719,C7997,P11,1,235,Cash,S04
B21720,O21720,C1170,P16,1,305,UPI,S07
B21721,O21721,C3239,P37,2,520,Cash,S07
B21722,O21722,C1074,P26,2,670,Cash,S07
B21723,O21723,C18028,P20,3,945,Card,S05
B21724,O21724,C19383,P06,2,600,Card,S06
B21725,O21725,C5422,P06,1,300,UPI,S02
B21726,O21726,C6405,P02,2,510,Card,S04
B21727,O21727,C2641,P13,2,560,Card,S02
B21728,O21728,C16898,P09,1,335,Cash,S05
B21729,O21729,C421,P37,2,520,Card,S02
B21730,O21730,C9251,P01,3,705,Card,S05
B21731,O21731,C17302,P36,3,840,UPI,S08
B21732,O21732,C6360,P03,2,550,Card,S01
B21733,O21733,C11310,P07,3,885,UPI,S03
B21734,O21734,C02,P18,1,345,Card,S08
B21735,O21735,C5945,P05,2,560,Cash,S01
B21736,O21736,C10253,P26,2,670,Card,S02
B21737,O21737,C5199,P18,3,1035,UPI,S06
B21738,O21738,C4249,P06,2,600,UPI,S05
B21739,O21739,C19253,P32,1,350,Cash,S05
B21740,O21740,C18789,P28,1,299,UPI,S08
B21741,O21741,C6662,P22,3,1020,Cash,S04
B21742,O21742,C10653,P27,3,1065,Cash,S08
B21743,O21743,C578,P10,2,430,Card,S05
B21744,O21744,C16944,P24,2,760,UPI,S07
B21745,O21745,C5613,P14,3,900,Cash,S08
B21746,O21746,C6328,P43,1,250,Card,S03
B21747,O21747,C13686,P31,2,660,UPI,S01
B21748,O21748,C2360,P23,2,720,Card,S07
B21749,O21749,C11572,P33,1,370,Card,S06
B21750,O21750,C13649,P17,2,650,UPI,S05
B21751,O21751,C9279,P24,1,380,UPI,S05
B21752,O21752,C9663,P30,3,1017,UPI,S02
B21753,O21753,C14462,P28,2,598,Cash,S05
B21754,O21754,C7702,P35,2,520,Cash,S05
B21755,O21755,C271,P35,2,520,UPI,S03
B21756,O21756,C18795,P28,1,299,UPI,S06
B21757,O21757,C2355,P26,1,335,Cash,S02
B21758,O21758,C17653,P24,3,1140,Card,S02
B21759,O21759,C16143,P04,2,520,Card,S03
B21760,O21760,C8559,P36,1,280,UPI,S07
B21761,O21761,C772,P12,3,765,Card,S02
B21762,O21762,C179,P37,3,780,UPI,S07
B21763,O21763,C4801,P18,3,1035,UPI,S05
B21764,O21764,C17882,P26,3,1005,Cash,S05
B21765,O21765,C15233,P02,3,765,UPI,S08
B21766,O21766,C1490,P07,3,885,UPI,S07
B21767,O21767,C19231,P25,1,315,Cash,S07
B21768,O21768,C11805,P43,2,500,Cash,S04
B21769,O21769,C1869,P07,1,295,Card,S01
B21770,O21770,C2543,P25,2,630,Card,S05
B21771,O21771,C11879,P40,1,210,Cash,S02
B21772,O21772,C3762,P19,1,295,Card,S02
B21773,O21773,C4175,P23,1,360,Card,S02
B21774,O21774,C14636,P06,1,300,Cash,S08
B21775,O21775,C5320,P37,3,780,Card,S05
B21776,O21776,C4787,P21,2,670,Cash,S04
B21777,O21777,C10550,P33,2,740,Cash,S02
B21778,O21778,C16104,P12,1,255,Cash,S02
B21779,O21779,C3398,P25,1,315,Card,S08
B21780,O21780,C18741,P19,3,885,Card,S05
B21781,O21781,C17394,P04,2,520,Card,S06
B21782,O21782,C10676,P15,1,320,Cash,S07
B21783,O21783,C8465,P31,2,660,Card,S03
B21784,O21784,C12519,P30,2,678,Cash,S03
B21785,O21785,C9695,P36,2,560,Cash,S05
B21786,O21786,C17175,P03,1,275,UPI,S04
B21787,O21787,C1529,P20,2,630,Cash,S07
B21788,O21788,C2522,P18,1,345,Cash,S03
B21789,O21789,C6208,P04,3,780,Card,S08
B21790,O21790,C6739,P24,1,380,Cash,S07
B21791,O21791,C8286,P05,2,560,Cash,S05
B21792,O21792,C14199,P36,1,280,UPI,S05
B21793,O21793,C1982,P41,3,660,Cash,S07
B21794,O21794,C3523,P39,3,900,Card,S07
B21795,O21795,C5167,P09,3,1005,Cash,S06
B21796,O21796,C14172,P16,1,305,UPI,S05
B21797,O21797,C14766,P13,1,280,UPI,S03
B21798,O21798,C6371,P14,1,300,UPI,S03
B21799,O21799,C7379,P13,1,280,Card,S07
B21800,O21800,C11496,P22,3,1020,Cash,S08
B21801,O21801,C13081,P05,2,560,Cash,S07
B21802,O21802,C12447,P35,1,260,Cash,S08
B21803,O21803,C17857,P03,1,275,UPI,S05
B21804,O21804,C7759,P10,2,430,Cash,S02
B21805,O21805,C14488,P04,1,260,Cash,S04
B21806,O21806,C15647,P19,3,885,Card,S04
B21807,O21807,C18945,P02,1,255,Cash,S08
B21808,O21808,C14432,P15,1,320,UPI,S05
B21809,O21809,C2635,P17,2,650,UPI,S04
B21810,O21810,C11961,P16,1,305,Card,S07
B21811,O21811,C6913,P06,2,600,UPI,S03
B21812,O21812,C8737,P09,3,1005,Card,S05
B21813,O21813,C12015,P17,3,975,UPI,S03
B21814,O21814,C14412,P22,3,1020,Cash,S06
B21815,O21815,C10108,P12,3,765,Cash,S01
B21816,O21816,C9614,P09,1,335,Cash,S08
B21817,O21817,C17027,P11,2,470,UPI,S07
B21818,O21818,C4370,P02,2,510,Card,S01
B21819,O21819,C19968,P26,2,670,UPI,S01
B21820,O21820,C18577,P13,2,560,UPI,S03
B21821,O21821,C440,P28,3,897,Card,S07
B21822,O21822,C5820,P05,1,280,Cash,S08
B21823,O21823,C5256,P32,2,700,UPI,S08
B21824,O21824,C9887,P43,3,750,Card,S05
B21825,O21825,C14725,P13,3,840,UPI,S07
B21826,O21826,C5569,P07,3,885,UPI,S01
B21827,O21827,C11251,P28,2,598,Card,S06
B21828,O21828,C2363,P21,2,670,Card,S08
B21829,O21829,C4109,P08,1,315,Cash,S01
B21830,O21830,C16214,P01,2,470,UPI,S05
B21831,O21831,C15484,P02,2,510,Card,S07
B21832,O21832,C1895,P43,2,500,UPI,S05
B21833,O21833,C13998,P09,3,1005,Card,S03
B21834,O21834,C17809,P43,2,500,Card,S05
B21835,O21835,C13312,P34,1,240,Card,S01
B21836,O21836,C2226,P19,1,295,Cash,S02
B21837,O21837,C2145,P31,3,990,UPI,S05
B21838,O21838,C16671,P41,1,220,UPI,S02
B21839,O21839,C960,P41,2,440,UPI,S02
B21840,O21840,C14873,P09,2,670,UPI,S04
B21841,O21841,C10039,P34,1,240,Card,S08
B21842,O21842,C770,P09,1,335,Card,S05
B21843,O21843,C8698,P19,2,590,Card,S08
B21844,O21844,C12582,P40,2,420,UPI,S08
B21845,O21845,C16931,P08,1,315,UPI,S08
B21846,O21846,C10264,P16,1,305,Card,S07
B21847,O21847,C13940,P03,1,275,UPI,S01
B21848,O21848,C16115,P08,1,315,UPI,S06
B21849,O21849,C18109,P28,3,897,Cash,S04
B21850,O21850,C3979,P33,2,740,Card,S06
B21851,O21851,C8198,P27,1,355,UPI,S06
B21852,O21852,C9964,P15,1,320,Cash,S02
B21853,O21853,C14020,P21,1,335,Card,S07
B21854,O21854,C11690,P07,1,295,Card,S01
B21855,O21855,C16389,P17,1,325,UPI,S04
B21856,O21856,C100,P43,3,750,UPI,S02
B21857,O21857,C15318,P14,3,900,Cash,S01
B21858,O21858,C17607,P34,2,480,UPI,S05
B21859,O21859,C19988,P29,2,638,Cash,S05
B21860,O21860,C16552,P32,2,700,Card,S08
B21861,O21861,C11807,P03,2,550,UPI,S01
B21862,O21862,C3774,P12,2,510,UPI,S01
B21863,O21863,C18804,P28,3,897,Cash,S02
B21864,O21864,C14749,P24,1,380,Card,S02
B21865,O21865,C1038,P13,1,280,Card,S06
B21866,O21866,C3101,P16,2,610,Card,S06
B21867,O21867,C4686,P38,1,280,Cash,S08
B21868,O21868,C662,P21,1,335,Card,S06
B21869,O21869,C18051,P07,2,590,UPI,S04
B21870,O21870,C15918,P34,2,480,UPI,S02
B21871,O21871,C7030,P41,2,440,UPI,S06
B21872,O21872,C10323,P02,2,510,UPI,S08
B21873,O21873,C4505,P01,1,235,Cash,S06
B21874,O21874,C19367,P13,2,560,UPI,S04
B21875,O21875,C18440,P37,1,260,Card,S04
B21876,O21876,C13670,P43,3,750,Cash,S06
B21877,O21877,C665,P22,3,1020,Card,S07
B21878,O21878,C19339,P36,2,560,UPI,S02
B21879,O21879,C14270,P37,1,260,Cash,S04
B21880,O21880,C4220,P11,3,705,Cash,S08
B21881,O21881,C15388,P43,1,250,Cash,S08
B21882,O21882,C13736,P11,3,705,Cash,S03
B21883,O21883,C2691,P38,3,840,Card,S03
B21884,O21884,C9203,P07,1,295,Cash,S05
B21885,O21885,C19587,P42,3,840,Cash,S01
B21886,O21886,C4635,P37,2,520,UPI,S07
B21887,O21887,C5906,P06,2,600,UPI,S04
B21888,O21888,C11395,P37,3,780,Cash,S02
B21889,O21889,C10800,P23,3,1080,Cash,S08
B21890,O21890,C10653,P28,2,598,Cash,S04
B21891,O21891,C5662,P31,1,330,Card,S07
B21892,O21892,C14857,P10,2,430,UPI,S06
B21893,O21893,C5076,P15,1,320,UPI,S04
B21894,O21894,C14995,P23,2,720,Cash,S07
B21895,O21895,C9634,P32,1,350,Card,S05
B21896,O21896,C16974,P24,3,1140,Cash,S08
B21897,O21897,C2292,P15,2,640,Card,S06
B21898,O21898,C16990,P28,3,897,Card,S07
B21899,O21899,C16924,P01,3,705,Card,S03
B21900,O21900,C8085,P43,1,250,Cash,S05
B21901,O21901,C12914,P34,2,480,UPI,S01
B21902,O21902,C14675,P37,3,780,UPI,S03
B21903,O21903,C3154,P08,3,945,Cash,S05
B21904,O21904,C10323,P37,2,520,Card,S04
B21905,O21905,C4004,P13,1,280,UPI,S04
B21906,O21906,C17306,P27,3,1065,Cash,S04
B21907,O21907,C11278,P24,1,380,Card,S03
B21908,O21908,C1759,P22,3,1020,UPI,S06
B21909,O21909,C18600,P22,3,1020,Card,S03
B21910,O21910,C17411,P31,3,990,Card,S06
B21911,O21911,C117,P04,1,260,UPI,S07
B21912,O21912,C13043,P34,2,480,Card,S04
B21913,O21913,C18110,P07,2,590,Cash,S01
B21914,O21914,C19224,P02,2,510,UPI,S06
B21915,O21915,C19607,P41,2,440,Card,S08
B21916,O21916,C403,P34,2,480,UPI,S08
B21917,O21917,C2706,P15,2,640,Card,S05
B21918,O21918,C16209,P28,2,598,UPI,S02
B21919,O21919,C1844,P31,1,330,Card,S07
B21920,O21920,C16894,P05,2,560,Cash,S05
B21921,O21921,C7721,P15,2,640,Card,S02
B21922,O21922,C4795,P16,1,305,Card,S02
B21923,O21923,C7878,P35,3,780,Cash,S01
B21924,O21924,C1890,P02,3,765,UPI,S07
B21925,O21925,C7501,P25,2,630,UPI,S05
B21926,O21926,C14527,P22,1,340,UPI,S08
B21927,O21927,C1571,P21,1,335,Card,S03
B21928,O21928,C8623,P35,2,520,Card,S02
B21929,O21929,C8980,P01,1,235,UPI,S03
B21930,O21930,C2142,P27,2,710,UPI,S07
B21931,O21931,C5293,P06,3,900,UPI,S01
B21932,O21932,C1758,P37,2,520,UPI,S01
B21933,O21933,C9315,P01,1,235,Cash,S01
B21934,O21934,C17169,P39,2,600,Card,S05
B21935,O21935,C13948,P32,1,350,UPI,S08
B21936,O21936,C7061,P20,1,315,Card,S07
B21937,O21937,C12692,P23,1,360,Cash,S02
B21938,O21938,C1147,P17,1,325,Card,S01
B21939,O21939,C15086,P22,2,680,Card,S02
B21940,O21940,C6911,P09,3,1005,UPI,S04
B21941,O21941,C17476,P32,1,350,Cash,S03
B21942,O21942,C8967,P22,3,1020,Cash,S01
B21943,O21943,C18032,P06,1,300,UPI,S08
B21944,O21944,C15670,P39,2,600,UPI,S03
B21945,O21945,C4788,P26,2,670,Cash,S07
B21946,O21946,C9589,P12,1,255,UPI,S06
B21947,O21947,C275,P30,2,678,UPI,S01
B21948,O21948,C19380,P13,2,560,UPI,S05
B21949,O21949,C11536,P06,2,600,Card,S04
B21950,O21950,C4364,P43,1,250,UPI,S08
B21951,O21951,C2106,P25,2,630,UPI,S02
B21952,O21952,C15258,P40,1,210,Card,S08
B21953,O21953,C13240,P22,1,340,Cash,S07
B21954,O21954,C7058,P08,3,945,Card,S05
B21955,O21955,C8626,P22,3,1020,Cash,S01
B21956,O21956,C2295,P11,2,470,UPI,S03
B21957,O21957,C4264,P23,3,1080,Card,S02
B21958,O21958,C6174,P15,1,320,Cash,S07
B21959,O21959,C15101,P19,2,590,UPI,S02
B21960,O21960,C12111,P08,2,630,Cash,S03
B21961,O21961,C17944,P13,2,560,Cash,S05
B21962,O21962,C19471,P10,3,645,Cash,S08
B21963,O21963,C2120,P19,1,295,Cash,S08
B21964,O21964,C18607,P26,2,670,UPI,S01
B21965,O21965,C3519,P40,1,210,UPI,S03
B21966,O21966,C13005,P25,2,630,UPI,S01
B21967,O21967,C634,P04,3,780,Cash,S06
B21968,O21968,C10519,P02,3,765,UPI,S01
B21969,O21969,C5951,P28,2,598,UPI,S04
B21970,O21970,C18283,P04,1,260,Card,S08
B21971,O21971,C10274,P41,2,440,UPI,S08
B21972,O21972,C1867,P12,3,765,Card,S04
B21973,O21973,C18229,P09,2,670,Cash,S05
B21974,O21974,C10759,P26,3,1005,UPI,S05
B21975,O21975,C7391,P27,3,1065,UPI,S05
B21976,O21976,C18462,P07,2,590,Card,S07
B21977,O21977,C5593,P13,3,840,UPI,S06
B21978,O21978,C16729,P22,2,680,Cash,S08
B21979,O21979,C12262,P30,2,678,Cash,S08
B21980,O21980,C19902,P08,2,630,Cash,S07
B21981,O21981,C1450,P36,1,280,Cash,S04
B21982,O21982,C14276,P33,3,1110,Card,S01
B21983,O21983,C17383,P42,2,560,Card,S01
B21984,O21984,C15064,P21,1,335,UPI,S06
B21985,O21985,C6634,P31,1,330,Card,S03
B21986,O21986,C5484,P15,3,960,Cash,S03
B21987,O21987,C19045,P42,2,560,Card,S08
B21988,O21988,C16733,P13,2,560,Card,S06
B21989,O21989,C1552,P40,1,210,UPI,S02
B21990,O21990,C12424,P15,1,320,Card,S06
B21991,O21991,C7196,P10,2,430,UPI,S05
B21992,O21992,C3784,P21,3,1005,Cash,S06
B21993,O21993,C671,P36,2,560,Card,S03
B21994,O21994,C12673,P43,1,250,Cash,S01
B21995,O21995,C11185,P01,2,470,Cash,S01
B21996,O21996,C5556,P07,3,885,UPI,S05
B21997,O21997,C2601,P11,1,235,UPI,S04
B21998,O21998,C5652,P05,3,840,UPI,S02
B21999,O21999,C3861,P23,3,1080,UPI,S07
B22000,O22000,C3928,P18,2,690,Cash,S02
B22001,O22001,C17762,P09,3,1005,Cash,S04
B22002,O22002,C8213,P38,2,560,Cash,S03
B22003,O22003,C3893,P29,1,319,UPI,S02
B22004,O22004,C7093,P17,2,650,Cash,S08
B22005,O22005,C17678,P21,1,335,Card,S08
B22006,O22006,C799,P07,3,885,UPI,S05
B22007,O22007,C6052,P28,2,598,UPI,S01
B22008,O22008,C18904,P29,3,957,Card,S06
B22009,O22009,C293,P28,2,598,Cash,S05
B22010,O22010,C10511,P08,1,315,Cash,S08
B22011,O22011,C5668,P03,3,825,Card,S08
B22012,O22012,C7763,P39,2,600,Card,S06
B22013,O22013,C12985,P27,1,355,Card,S02
B22014,O22014,C12692,P34,1,240,Cash,S04
B22015,O22015,C13756,P41,1,220,Cash,S08
B22016,O22016,C15066,P15,1,320,Card,S08
B22017,O22017,C6133,P14,1,300,Cash,S03
B22018,O22018,C12992,P10,1,215,UPI,S02
B22019,O22019,C8495,P27,1,355,Cash,S07
B22020,O22020,C5510,P03,1,275,UPI,S02
B22021,O22021,C8244,P06,1,300,UPI,S05
B22022,O22022,C17971,P16,2,610,Card,S08
B22023,O22023,C5824,P41,3,660,UPI,S06
B22024,O22024,C6303,P25,2,630,Card,S01
B22025,O22025,C7559,P30,1,339,UPI,S07
B22026,O22026,C5936,P13,3,840,Card,S04
B22027,O22027,C16612,P08,1,315,Cash,S08
B22028,O22028,C19824,P36,3,840,UPI,S06
B22029,O22029,C11402,P24,2,760,UPI,S03
B22030,O22030,C4439,P03,2,550,UPI,S02
B22031,O22031,C6625,P43,2,500,Cash,S08
B22032,O22032,C4975,P31,2,660,Cash,S06
B22033,O22033,C2394,P28,2,598,Card,S02
B22034,O22034,C18965,P29,3,957,Cash,S06
B22035,O22035,C18264,P21,1,335,Cash,S08
B22036,O22036,C1167,P04,2,520,UPI,S05
B22037,O22037,C3826,P27,3,1065,Cash,S05
B22038,O22038,C2838,P02,1,255,Card,S07
B22039,O22039,C9311,P39,2,600,UPI,S05
B22040,O22040,C12977,P29,2,638,Cash,S07
B22041,O22041,C9813,P19,1,295,Cash,S08
B22042,O22042,C8722,P31,3,990,UPI,S02
B22043,O22043,C19893,P22,3,1020,Cash,S03
B22044,O22044,C6127,P43,1,250,Cash,S07
B22045,O22045,C17529,P07,3,885,UPI,S02
B22046,O22046,C17823,P32,3,1050,UPI,S04
B22047,O22047,C12783,P11,2,470,Card,S06
B22048,O22048,C1536,P31,2,660,Cash,S04
B22049,O22049,C1324,P20,3,945,Cash,S06
B22050,O22050,C6986,P26,2,670,Cash,S01
B22051,O22051,C3650,P23,3,1080,Cash,S07
B22052,O22052,C887,P16,3,915,Cash,S08
B22053,O22053,C19395,P11,2,470,Cash,S01
B22054,O22054,C10705,P22,1,340,Card,S06
B22055,O22055,C14033,P03,1,275,Cash,S07
B22056,O22056,C11349,P36,1,280,UPI,S01
B22057,O22057,C9318,P19,1,295,Card,S02
B22058,O22058,C7036,P13,3,840,Cash,S05
B22059,O22059,C19677,P26,3,1005,Card,S06
B22060,O22060,C15907,P26,2,670,UPI,S08
B22061,O22061,C12827,P41,1,220,Card,S02
B22062,O22062,C14177,P22,2,680,Cash,S04
B22063,O22063,C2652,P31,2,660,Card,S02
B22064,O22064,C16279,P06,1,300,Cash,S01
B22065,O22065,C11490,P41,2,440,Card,S06
B22066,O22066,C14578,P13,2,560,Cash,S04
B22067,O22067,C15165,P24,3,1140,UPI,S02
B22068,O22068,C15526,P42,3,840,UPI,S04
B22069,O22069,C4856,P27,2,710,Card,S03
B22070,O22070,C4753,P18,3,1035,Card,S03
